tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_descripcion,automotor_marca_descripcion,automotor_modelo_descripcion,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,unico_duenio,fecha_recup,dias
DENUNCIA DE ROBO O HURTO,2018-09-24,2009-04-06,AVELLANEDA Nº 6,Buenos Aires,Protocolo 21,2009.0,SEDAN 4 P,VOLKSWAGEN,GOL,Privado,Física,SARANDI,BUENOS AIRES,Masculino,1968.0,ARGENTINA,1.0,2019-03-14,171 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-11,1993-06-24,ADROGUE Nº 4,Buenos Aires,Nacional,1993.0,SEDAN 3 P,VOLKSWAGEN,GOL,Privado,Física,BURZACO,BUENOS AIRES,Masculino,1991.0,ARGENTINA,0.0,2018-11-05,55 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-24,2006-11-09,OLIVOS Nº 09,Buenos Aires,Nacional,2006.0,SEDAN 4 P,VOLKSWAGEN,SURAN,Privado,Física,OLIVOS,BUENOS AIRES,Masculino,1962.0,ARGENTINA,1.0,2018-12-07,74 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-06,2013-11-26,LOMAS DE ZAMORA Nº 8,Buenos Aires,Nacional,2013.0,SEDAN 4 P,VOLKSWAGEN,SURAN,Privado,Física,TEMPERLEY,BUENOS AIRES,No aplica,1969.0,ARGENTINA,1.0,2019-06-21,288 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-04,2016-08-17,SAN MARTIN Nº 8,Buenos Aires,Protocolo 21,2016.0,SEDAN 4 P,FIAT,PALIO,Privado,Física,LIBERTADOR,BUENOS AIRES,Masculino,1952.0,ARGENTINA,1.0,2019-01-11,129 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-19,2013-06-05,PILAR Nº 3,Buenos Aires,Nacional,2013.0,PICK UP,VOLKSWAGEN,AMAROK,Privado,Física,DEL VISO,BUENOS AIRES,Masculino,1993.0,ARGENTINA,1.0,2019-02-22,156 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-06,1998-07-15,MALVINAS ARGENTINAS Nº 3,Buenos Aires,Importado,1998.0,SEDAN 4 P,RENAULT,MEGANE,Privado,Física,ING.P.NOGUES,BUENOS AIRES,Masculino,1980.0,ARGENTINA,1.0,2018-09-06,0 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-07,2012-10-15,MALVINAS ARGENTINAS Nº 3,Buenos Aires,Protocolo 21,2012.0,SEDAN 4 P,VOLKSWAGEN,GOL,Privado,Física,GRAND BOURG-M.ARGENTINAS,BUENOS AIRES,No aplica,1978.0,ARGENTINA,1.0,2018-09-11,4 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-24,2011-04-13,LOMAS DE ZAMORA Nº 9,Buenos Aires,Nacional,2011.0,SEDAN 4 P,PEUGEOT,307,Privado,Física,TEMPERLEY,BUENOS AIRES,Masculino,1940.0,ITALIA,1.0,2019-04-09,197 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-18,2014-04-16,ITUZAINGO Nº 3,Buenos Aires,Nacional,2014.0,SEDAN 4 P,FIAT,SIENA,Privado,Física,V. UDAONDO,BUENOS AIRES,Masculino,1974.0,ARGENTINA,1.0,2018-10-30,42 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-18,2001-09-13,CAPITAL FEDERAL Nº 002,Ciudad Autónoma de Bs.As.,Nacional,2001.0,PICK UP,FORD,RANGER,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1980.0,ARGENTINA,1.0,2019-04-24,218 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-03,2010-08-23,CAPITAL FEDERAL Nº 008,Ciudad Autónoma de Bs.As.,Nacional,2010.0,SEDAN 4 P,CHEVROLET,AGILE,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1961.0,ARGENTINA,0.0,2019-05-21,260 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-28,2006-02-01,CAPITAL FEDERAL Nº 008,Ciudad Autónoma de Bs.As.,Protocolo 21,2006.0,SEDAN 4 P,TOYOTA,COROLLA,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1979.0,COREA REPUBLICANA,1.0,2019-08-09,315 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-19,2013-04-17,CAPITAL FEDERAL Nº 040,Ciudad Autónoma de Bs.As.,Nacional,2013.0,FURGON,PEUGEOT,PARTNER,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1955.0,BOLIVIA,1.0,2019-04-25,218 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-20,1998-10-23,CAPITAL FEDERAL Nº 068,Ciudad Autónoma de Bs.As.,Importado,1998.0,FURGON,FIAT,DUCATO,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1951.0,ARGENTINA,1.0,2019-09-30,375 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-06,2010-11-24,CAPITAL FEDERAL Nº 095,Ciudad Autónoma de Bs.As.,Importado,2010.0,SEDAN 4 P,CHERY,QQ,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1962.0,ARGENTINA,1.0,2018-12-27,112 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-04,2008-01-02,CAPITAL FEDERAL Nº 101,Ciudad Autónoma de Bs.As.,Nacional,2008.0,SEDAN 4 P,CHEVROLET,CORSA,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1987.0,BOLIVIA,1.0,2019-04-01,209 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-10,2009-11-09,CORDOBA Nº 18,Córdoba,Protocolo 21,2009.0,SEDAN 3 P,FIAT,UNO,Privado,Física,CORDOBA,CORDOBA,Masculino,1950.0,ARGENTINA,1.0,2018-10-03,23 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-12,2005-07-07,CORDOBA Nº 18,Córdoba,Protocolo 21,2005.0,SEDAN 4 P,CHEVROLET,ASTRA,Privado,Física,CORDOBA,CORDOBA,Masculino,1940.0,ARGENTINA,1.0,2018-10-12,30 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-07,2017-01-03,CORDOBA Nº 24,Córdoba,Importado,2017.0,TODO TERRENO,CHEVROLET,TRACKER,Privado,Física,CORDOBA,CORDOBA,Femenino,1961.0,ARGENTINA,1.0,2019-02-25,171 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-24,2014-12-19,CORDOBA Nº 24,Córdoba,Protocolo 21,2014.0,SEDAN 4 P,VOLKSWAGEN,VOYAGE,Privado,Física,CORDOBA,CORDOBA,Masculino,1984.0,ARGENTINA,1.0,2018-12-21,88 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-10,1999-11-05,MENDOZA Nº 05,Mendoza,Nacional,1999.0,SEDAN 3 P,VOLKSWAGEN,GOL,Privado,Física,LAS HERAS,MENDOZA,Masculino,1978.0,ARGENTINA,1.0,2018-12-18,99 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-14,2000-03-03,MENDOZA Nº 18,Mendoza,Nacional,1999.0,SEDAN 3 P,FIAT,PALIO,Privado,Física,LA CIENEGUITA,MENDOZA,Femenino,1982.0,ARGENTINA,1.0,2019-02-05,144 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-26,2015-01-21,MENDOZA Nº 18,Mendoza,Protocolo 21,2015.0,SEDAN 4 P,PEUGEOT,208,Privado,Física,EL SAUCE,MENDOZA,Femenino,1984.0,ARGENTINA,1.0,2019-05-14,230 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-03,2011-08-30,POSADAS Nº 1,Misiones,Protocolo 21,2011.0,SEDAN 4 P,FIAT,PALIO,Privado,Física,POSADAS,MISIONES,Femenino,1954.0,ARGENTINA,1.0,2018-09-03,0 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-10,2005-12-27,VILLA LA ANGOSTURA,Neuquén,Protocolo 21,2005.0,SEDAN 3 P,VOLKSWAGEN,FOX,Privado,Física,VILLA LA ANGOSTURA,NEUQUEN,Masculino,1981.0,ARGENTINA,1.0,2019-01-16,128 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-19,2017-03-29,ROSARIO Nº 12,Santa Fe,Nacional,2017.0,FURGON,CITROEN,BERLINGO,Privado,Física,ROSARIO,SANTA FE,Masculino,1976.0,ARGENTINA,1.0,2019-03-07,169 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-11,2017-04-04,ROSARIO Nº 17,Santa Fe,Nacional,2017.0,FURGON,PEUGEOT,PARTNER,Privado,Física,ROSARIO,SANTA FE,Masculino,1956.0,ARGENTINA,1.0,2019-03-28,198 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-09-07,2017-06-21,RIO GRANDE N° 4,Tierra del Fuego,Protocolo 21,2017.0,SEDAN 4 P,PEUGEOT,2008,Privado,Física,RÍO GRANDE,T.DEL FUEGO,Masculino,1953.0,ARGENTINA,1.0,2018-11-02,56 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-31,2002-03-12,MENDOZA Nº 17,Mendoza,Protocolo 21,2002.0,PICK UP,CHEVROLET,S10,Privado,Física,VILLA NUEVA,MENDOZA,Masculino,1983.0,ARGENTINA,1.0,2018-12-03,33 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-08,2005-07-01,PLOTTIER Nº 1,Neuquén,Protocolo 21,2005.0,PICK UP,CHEVROLET,S10,Privado,Física,PLOTTIER,NEUQUEN,Masculino,1986.0,ARGENTINA,1.0,2018-11-22,45 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-09,2012-03-09,NEUQUEN Nº 5,Neuquén,Protocolo 21,2012.0,SEDAN 4 P,VOLKSWAGEN,GOL,Privado,Física,NEUQUÉN,NEUQUEN,Masculino,1982.0,ARGENTINA,1.0,2018-10-16,7 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-02,2014-12-17,ESTEBAN ECHEVERRIA Nº 1,Buenos Aires,Protocolo 21,2014.0,SEDAN 4 P,CHERY,TIGGO,Privado,Física,MONTE GRANDE,BUENOS AIRES,Femenino,1981.0,ARGENTINA,0.0,2018-11-29,58 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-18,2018-01-16,LA PLATA Nº 02,Buenos Aires,Importado,2018.0,SEDAN 4 P,PEUGEOT,301 ALLURE 1.6 HDI,Privado,Física,MANUEL B GONNET,BUENOS AIRES,Masculino,1957.0,ARGENTINA,1.0,2019-01-09,83 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-05,2014-12-18,MORENO Nº 1,Buenos Aires,Nacional,2014.0,SEDAN 4 P,CHEVROLET,CLASSIC,Privado,Física,PASO DEL REY,BUENOS AIRES,Femenino,1969.0,ARGENTINA,1.0,2018-11-14,40 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-19,2001-12-17,LA MATANZA Nº 01,Buenos Aires,Protocolo 21,2001.0,FURGON,FIAT,DUCATO,Privado,Física,SAN  JUSTO,BUENOS AIRES,Masculino,1954.0,ESPANA,0.0,2019-05-10,203 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-05,1996-04-03,QUILMES Nº 2,Buenos Aires,Nacional,1996.0,COUPE,FIAT,UNO,Privado,Física,BERNAL,BUENOS AIRES,Femenino,1970.0,ARGENTINA,1.0,2019-02-19,137 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-17,2011-06-23,QUILMES Nº 2,Buenos Aires,Protocolo 21,2011.0,SEDAN 4 P,VOLKSWAGEN,GOL,Privado,Física,BERNAL,BUENOS AIRES,Masculino,1964.0,ARGENTINA,1.0,2019-02-18,124 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-03,2013-03-18,SAN MIGUEL Nº 2,Buenos Aires,Nacional,2013.0,FURGON,PEUGEOT,PARTNER,Privado,Física,SAN MIGUEL,BUENOS AIRES,Masculino,1971.0,ARGENTINA,1.0,2019-04-01,180 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-08,2016-11-11,MORON Nº 06,Buenos Aires,Protocolo 21,2016.0,SEDAN 4 P,CHEVROLET,PRISMA,Privado,Física,VILLA SARMIENTO,BUENOS AIRES,Masculino,1985.0,ARGENTINA,1.0,2019-05-07,211 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-18,2016-03-23,MORON Nº 06,Buenos Aires,Nacional,2016.0,SEDAN 4 P,CHEVROLET,CLASSIC,Privado,Física,EL PALOMAR,BUENOS AIRES,Masculino,1945.0,ARGENTINA,1.0,2019-07-17,272 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-30,2013-06-28,ADROGUE Nº 3,Buenos Aires,Nacional,2013.0,SEDAN 4 P,CHEVROLET,CLASSIC,Privado,Física,CLAYPOLE,BUENOS AIRES,Masculino,1964.0,ARGENTINA,1.0,2019-02-22,115 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-01,2011-08-12,SAN ISIDRO Nº 06,Buenos Aires,Protocolo 21,2011.0,SEDAN 4 P,CHERY,TIGGO,Privado,Física,VILLA ADELINA,BUENOS AIRES,Masculino,1974.0,ARGENTINA,1.0,2019-01-16,107 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-10,2017-06-02,LANUS Nº 6,Buenos Aires,Protocolo 21,2017.0,SEDAN 4 P,CHEVROLET,PRISMA,Privado,Física,REMEDIOS DE ESCALADA,BUENOS AIRES,Femenino,1989.0,ARGENTINA,1.0,2019-03-21,162 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-29,2014-08-19,LANUS Nº 6,Buenos Aires,Protocolo 21,2014.0,SEDAN 4 P,PEUGEOT,208,Privado,Física,LANÚS OESTE,BUENOS AIRES,Masculino,1969.0,ARGENTINA,1.0,2019-02-21,115 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-22,2017-07-14,MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4),Buenos Aires,Protocolo 21,2017.0,SEDAN 4 P,FORD,FIESTA,Privado,Física,MALVINAS ARGENTINAS,BUENOS AIRES,Masculino,1996.0,ARGENTINA,1.0,2019-01-29,99 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-02,2015-04-10,ITUZAINGO Nº 1 (EX. MORON Nº 8),Buenos Aires,Protocolo 21,2015.0,SEDAN 4 P,VOLKSWAGEN,FOX,Privado,Física,ITUZAINGO,BUENOS AIRES,Femenino,1958.0,ARGENTINA,1.0,2018-12-10,69 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-08,2013-09-17,QUILMES Nº 7,Buenos Aires,Protocolo 21,2013.0,SEDAN 4 P,VOLKSWAGEN,GOL,Privado,Física,QUILMES OESTE,BUENOS AIRES,Masculino,1989.0,ARGENTINA,1.0,2018-11-27,50 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-04,2011-03-22,SAN MARTIN Nº 7,Buenos Aires,Protocolo 21,2011.0,SEDAN 4 P,CHEVROLET,VECTRA,Privado,Física,GRAL SAN MARTIN,BUENOS AIRES,Femenino,1979.0,ARGENTINA,0.0,2018-12-12,69 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-25,2006-04-11,SAN MARTIN Nº 7,Buenos Aires,Protocolo 21,2006.0,SEDAN 4 P,CITROEN,C3,Privado,Física,LOMA HERMOSA,BUENOS AIRES,Masculino,1976.0,ARGENTINA,1.0,2018-12-19,55 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-01,2000-12-14,ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11),Buenos Aires,Protocolo 21,2000.0,PICK UP,CHEVROLET,S10,Privado,Física,ITUZAINGO,BUENOS AIRES,Masculino,1986.0,ARGENTINA,1.0,2018-10-26,25 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-12,2009-05-11,LANUS Nº 8,Buenos Aires,Protocolo 21,2009.0,SEDAN 4 P,TOYOTA,COROLLA,Privado,Física,LANÚS OESTE,BUENOS AIRES,Masculino,1953.0,ARGENTINA,1.0,2018-12-11,60 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-16,2010-07-23,LOMAS DE ZAMORA Nº 8,Buenos Aires,Nacional,2010.0,SEDAN 4 P,FORD,FOCUS,Privado,Física,TEMPERLEY,BUENOS AIRES,No aplica,1974.0,ARGENTINA,1.0,2019-02-05,112 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-01,2018-07-04,MALVINAS ARGENTINAS Nº 3,Buenos Aires,Protocolo 21,2018.0,SEDAN 4 P,PEUGEOT,208,Privado,Física,TORTUGUITAS,BUENOS AIRES,Femenino,1950.0,ARGENTINA,1.0,2019-04-11,192 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-10,2014-02-17,MALVINAS ARGENTINAS Nº 3,Buenos Aires,Nacional,2014.0,SEDAN 4 P,VOLKSWAGEN,SURAN,Privado,Física,LOS POLVORINES,BUENOS AIRES,Masculino,1951.0,ARGENTINA,1.0,2018-10-11,1 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-23,2017-10-30,MALVINAS ARGENTINAS Nº 3,Buenos Aires,Protocolo 21,2017.0,SEDAN 4 P,VOLKSWAGEN,GOL,Privado,Física,TORTUGUITAS,BUENOS AIRES,Masculino,1947.0,ARGENTINA,1.0,2018-11-06,14 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-12,2013-10-03,LA MATANZA Nº 12,Buenos Aires,Protocolo 21,2013.0,SEDAN 4 P,VOLKSWAGEN,FOX,Privado,Física,TAPIALES,BUENOS AIRES,Femenino,1967.0,ARGENTINA,0.0,2019-01-07,87 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-08,1996-01-03,MORENO Nº 4,Buenos Aires,Nacional,1996.0,SEDAN 3 P,VOLKSWAGEN,GOL,Privado,Física,CUARTEL V,BUENOS AIRES,Masculino,1987.0,PARAGUAY,1.0,2018-12-05,58 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-10,2012-01-26,ESTEBAN ECHEVERRIA Nº 4,Buenos Aires,Protocolo 21,2012.0,SEDAN 4 P,FIAT,UNO,Privado,Física,MONTE GRANDE,BUENOS AIRES,Femenino,1963.0,ARGENTINA,1.0,2019-05-15,217 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-26,2017-12-26,ESTEBAN ECHEVERRIA Nº 4,Buenos Aires,Importado,2017.0,SEDAN 4 P,VOLKSWAGEN,GOLF,Privado,Física,CANNING,BUENOS AIRES,Masculino,1992.0,ARGENTINA,1.0,2019-07-24,271 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-30,2018-01-08,EZEIZA Nº 2,Buenos Aires,Importado,2018.0,SEDAN 4 P,PEUGEOT,208,Privado,Física,LA UNION,BUENOS AIRES,Masculino,1953.0,ARGENTINA,1.0,2019-03-25,146 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-18,1999-12-23,CAPITAL FEDERAL Nº 004,Ciudad Autónoma de Bs.As.,Protocolo 21,1999.0,SEDAN 3 P,FIAT,UNO,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1949.0,ARGENTINA,0.0,2019-01-09,83 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-31,2007-02-21,CAPITAL FEDERAL Nº 006,Ciudad Autónoma de Bs.As.,Protocolo 21,2007.0,SEDAN 4 P,VOLKSWAGEN,FOX,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1982.0,ARGENTINA,1.0,2019-02-11,103 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-12,2016-07-06,CAPITAL FEDERAL Nº 008,Ciudad Autónoma de Bs.As.,Nacional,2016.0,SEDAN 4 P,RENAULT,CLIO,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1978.0,ARGENTINA,0.0,2019-04-04,174 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-30,2004-03-11,CAPITAL FEDERAL Nº 031,Ciudad Autónoma de Bs.As.,Protocolo 21,2004.0,SEDAN 3 P,VOLKSWAGEN,GOL,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1992.0,ARGENTINA,1.0,2019-06-03,216 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-08,2013-09-04,CAPITAL FEDERAL Nº 043,Ciudad Autónoma de Bs.As.,Nacional,2013.0,FURGON,CITROEN,BERLINGO,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1953.0,ARGENTINA,1.0,2018-10-08,0 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-04,2016-07-11,CAPITAL FEDERAL Nº 058,Ciudad Autónoma de Bs.As.,Nacional,2016.0,SEDAN 4 P,PEUGEOT,308,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1958.0,ARGENTINA,1.0,2019-03-01,148 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-11,2005-10-14,CAPITAL FEDERAL Nº 059,Ciudad Autónoma de Bs.As.,Protocolo 21,2005.0,SEDAN 4 P,FORD,ECOSPORT,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1956.0,PERU,1.0,2019-02-04,116 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-03,2016-07-18,CAPITAL FEDERAL Nº 060,Ciudad Autónoma de Bs.As.,Protocolo 21,2016.0,SEDAN 4 P,PEUGEOT,208,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1974.0,ARGENTINA,0.0,2018-12-28,86 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-10,2000-01-07,CAPITAL FEDERAL Nº 068,Ciudad Autónoma de Bs.As.,Nacional,2000.0,FAMILIAR,RENAULT,KANGOO,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1969.0,ARGENTINA,1.0,2018-12-11,62 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-03,2015-02-13,CAPITAL FEDERAL Nº 080,Ciudad Autónoma de Bs.As.,Protocolo 21,2015.0,SEDAN 4 P,FORD,ECOSPORT,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1953.0,ARGENTINA,1.0,2018-10-03,0 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-09,2013-06-04,CAPITAL FEDERAL Nº 100,Ciudad Autónoma de Bs.As.,Importado,2013.0,SEDAN 4 P,CHEVROLET,CRUZE,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1988.0,ARGENTINA,1.0,2019-08-20,315 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-16,2013-08-02,CORDOBA Nº 02,Córdoba,Protocolo 21,2013.0,SEDAN 4 P,FIAT,UNO,Privado,Física,CORDOBA,CORDOBA,Femenino,1958.0,ARGENTINA,1.0,2018-11-16,31 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-05,2015-04-30,CORDOBA Nº 13,Córdoba,Nacional,2015.0,PICK UP,FORD,RANGER,Privado,Física,CORDOBA,CORDOBA,Masculino,1993.0,ARGENTINA,1.0,2018-11-22,48 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-11,2011-12-05,CORDOBA Nº 13,Córdoba,Protocolo 21,2011.0,SEDAN 4 P,FIAT,UNO,Privado,Física,CORDOBA,CORDOBA,Masculino,1952.0,ARGENTINA,1.0,2019-01-09,90 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-09,2018-03-21,CORDOBA Nº 21,Córdoba,Nacional,2018.0,SEDAN 4 P,FORD,FOCUS,Privado,Física,CORDOBA,CORDOBA,Masculino,1984.0,ARGENTINA,1.0,2018-12-05,57 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-10-05,2017-05-29,CORDOBA Nº 24,Córdoba,Protocolo 21,2017.0,SEDAN 4 P,PEUGEOT,2008,Privado,Física,CORDOBA,CORDOBA,Masculino,1950.0,ARGENTINA,1.0,2018-10-29,24 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-11-16,2012-11-15,AVELLANEDA Nº 1,Buenos Aires,Importado,2012.0,SEDAN 4 P,CHEVROLET,AVEO,Privado,Física,"VILLA DOMINICO,AVELLANEDA",BUENOS AIRES,No aplica,1968.0,ARGENTINA,1.0,2019-03-22,126 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-11-09,2010-07-12,LA MATANZA Nº 01,Buenos Aires,Importado,2010.0,SEDAN 4 P,CHEVROLET,AVEO,Privado,Física,RAFAEL CASTILLO,BUENOS AIRES,Masculino,1965.0,ARGENTINA,1.0,2019-03-29,140 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-11-16,2017-11-30,TRES DE FEBRERO Nº 1,Buenos Aires,Protocolo 21,2017.0,SEDAN 4 P,FIAT,MOBI,Privado,Física,CASEROS,BUENOS AIRES,Femenino,1991.0,ARGENTINA,1.0,2019-04-16,151 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-11-08,2000-09-07,TRES DE FEBRERO Nº 2,Buenos Aires,Protocolo 21,2000.0,SEDAN 4 P,TOYOTA,COROLLA,Privado,Física,CIUDAD JARDÍN LOMAS DEL PALOMAR,BUENOS AIRES,Masculino,1965.0,ARGENTINA,1.0,2019-02-28,112 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-11-20,1992-07-29,ADROGUE Nº 2,Buenos Aires,Nacional,1992.0,PICK UP,FORD,F-100,Privado,Física,JOSE MARMOL PDO DE A. BROWN,BUENOS AIRES,Masculino,1994.0,ARGENTINA,1.0,2019-02-22,94 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-11-22,2011-11-08,LA MATANZA Nº 04,Buenos Aires,Nacional,2011.0,SEDAN 4 P,CHEVROLET,AGILE,Privado,Física,I.CASANOVA,BUENOS AIRES,Masculino,1970.0,ARGENTINA,1.0,2019-02-07,77 days 00:00:00.000000000
DENUNCIA DE ROBO O HURTO,2018-11-02,2014-10-15,LA MATANZA Nº 06,Buenos Aires,Nacional,2014.0,SEDAN 4 P,VOLKSWAGEN,SURAN,Privado,Física,SAN JUSTO,BUENOS AIRES,Masculino,1973.0,ARGENTINA,1.0,2019-01-11,70 days 00:00:00.000000000
