tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_indec_id,titular_pais_nacimiento_indec_id
COMUNICACIÓN DE RECUPERO,2019-02-11,2015-07-15,1096,TIGRE Nº 1,Buenos Aires,Protocolo 21,2015.0,5.0,SEDAN 5 PUERTAS,136,VOLKSWAGEN,413,GOL TREND 1.6,1.0,Privado,Física,BENAVIDEZ,BUENOS AIRES,Masculino,1983.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-11,2012-03-02,1115,MORON Nº 01,Buenos Aires,Nacional,2012.0,17.0,SEDAN 5 PTAS,08,CHEVROLET,CR,AGILE 5P 1.4 LS,1.0,Privado,Física,MORON,BUENOS AIRES,Femenino,1987.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-28,2000-09-07,1117,TRES DE FEBRERO Nº 2,Buenos Aires,Protocolo 21,2000.0,2.0,SEDAN 4 PTAS,130,TOYOTA,470,COROLLA 1.8 XE I,1.0,Privado,Física,CIUDAD JARDÍN LOMAS DEL PALOMAR,BUENOS AIRES,Masculino,1965.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-18,2011-06-23,1118,QUILMES Nº 2,Buenos Aires,Protocolo 21,2011.0,5.0,SEDAN 5 PTAS,136,VOLKSWAGEN,413,GOL TREND 1.6,1.0,Privado,Física,BERNAL,BUENOS AIRES,Masculino,1964.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-19,1996-04-03,1118,QUILMES Nº 2,Buenos Aires,Nacional,1996.0,11.0,SEDAN 2 PUERTAS,17,FIAT,72,UNO CL-3P,1.0,Privado,Física,BERNAL,BUENOS AIRES,Femenino,1970.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-13,2014-06-09,1120,LA MATANZA Nº 03,Buenos Aires,Importado,2014.0,22.0,SEDAN 3 PUERTAS,136,VOLKSWAGEN,517,THE BEETLE 1.4 TSI DESIGN MQ,1.0,Privado,Física,LOMAS DEL MIRADOR,BUENOS AIRES,Masculino,1996.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-15,2012-09-18,1130,GENERAL RODRIGUEZ Nº 1,Buenos Aires,Protocolo 21,2012.0,2.0,SEDAN 4 PTAS,136,VOLKSWAGEN,426,VOYAGE 1.6,1.0,Privado,Física,GRAL RODRIGUEZ,BUENOS AIRES,Masculino,1988.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-19,2006-05-03,1135,LANUS Nº 4,Buenos Aires,Nacional,2006.0,12.0,SEDAN 4 PTAS,34,PEUGEOT,ES,PARTNER PATAGONICA 1.9 D /2006,1.0,Privado,Física,LANUS ESTE,BUENOS AIRES,Masculino,1950.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-22,1992-07-29,1136,ADROGUE Nº 2,Buenos Aires,Nacional,1992.0,20.0,PICK-UP,19,FORD,11,F100,1.0,Privado,Física,JOSE MARMOL PDO DE A. BROWN,BUENOS AIRES,Masculino,1994.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-26,2017-09-14,1146,MERLO Nº 2,Buenos Aires,Protocolo 21,2017.0,22.0,SEDAN 3 PUERTAS,136,VOLKSWAGEN,532,TAKE UP! 1.0 MPI,1.0,Privado,Física,MERLO,BUENOS AIRES,Masculino,1957.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-18,2016-09-09,1148,LOMAS DE ZAMORA Nº 4,Buenos Aires,Nacional,2016.0,17.0,SEDAN 5 PUERTAS,80,HONDA,11,HR-V EXL CVT,1.0,Privado,Física,BANFIELD,BUENOS AIRES,Masculino,1947.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-07,2011-11-08,1152,LA MATANZA Nº 04,Buenos Aires,Nacional,2011.0,17.0,SEDAN 5 PTAS,08,CHEVROLET,CS,AGILE 5P 1.4 LT,1.0,Privado,Física,I.CASANOVA,BUENOS AIRES,Masculino,1970.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-13,2015-09-04,1183,OLIVOS Nº 06,Buenos Aires,Nacional,2015.0,17.0,SEDAN 5 PUERTAS,19,FORD,XH,FOCUS 5P 1.6L N MT S,1.0,Privado,Jurídica,MUNRO,BUENOS AIRES,No aplica,2003.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2019-02-21,2017-08-28,1183,OLIVOS Nº 06,Buenos Aires,Protocolo 21,2017.0,5.0,SEDAN 5 PUERTAS,024,CHEVROLET,703,ONIX 5P 1.4 N ACTIV,1.0,Privado,Jurídica,MUNRO,BUENOS AIRES,No aplica,2003.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2019-02-22,2013-06-28,1185,ADROGUE Nº 3,Buenos Aires,Nacional,2013.0,12.0,SEDAN 4 PUERTAS,08,CHEVROLET,DR,CLASSIC 4P LT SPIRIT PACK 1.4N,1.0,Privado,Física,CLAYPOLE,BUENOS AIRES,Masculino,1964.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-05,2011-06-02,1186,MORENO Nº 2,Buenos Aires,Importado,2011.0,2.0,SEDAN 4 PUERTAS,024,CHEVROLET,483,AVEO LT 1.6N MT,1.0,Privado,Física,MORENO,BUENOS AIRES,Masculino,1978.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-05,2014-01-08,1188,LA PLATA Nº 07,Buenos Aires,Protocolo 21,2014.0,5.0,SEDAN 5 PUERTAS,044,FIAT,729,PUNTO ATTRACTIVE 1.4 8V,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2019-02-07,2009-07-28,1188,LA PLATA Nº 07,Buenos Aires,Nacional,2009.0,17.0,SEDAN 5 PTAS,19,FORD,VT,FOCUS ONE ENERGY 5P 1.6L N,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2019-02-07,2008-01-07,1188,LA PLATA Nº 07,Buenos Aires,Protocolo 21,2008.0,4.0,RURAL 5 PTAS,136,VOLKSWAGEN,254,GOL COUNTRY 1.9 SD,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2019-02-07,2013-01-11,1188,LA PLATA Nº 07,Buenos Aires,Protocolo 21,2013.0,5.0,SEDAN 5 PTAS,136,VOLKSWAGEN,348,FOX 1.6,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2019-02-07,2013-11-22,1188,LA PLATA Nº 07,Buenos Aires,Protocolo 21,2013.0,5.0,SEDAN 5 PUERTAS,112,RENAULT,926,SANDERO STEPWAY PRIVILEGE NAV,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2019-02-08,2008-08-04,1188,LA PLATA Nº 07,Buenos Aires,Protocolo 21,2008.0,2.0,SEDAN 4 PUERTAS,024,CHEVROLET,453,CORSA II 1.8L 4P GL AA+DIR GAS,2.0,Público,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2019-02-11,2013-11-22,1188,LA PLATA Nº 07,Buenos Aires,Nacional,2013.0,17.0,SEDAN 5 PUERTAS,37,RENAULT,YY,CLIO MIO 5P CONFORT,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2019-02-11,2005-06-29,1188,LA PLATA Nº 07,Buenos Aires,Protocolo 21,2005.0,11.0,PICK UP,044,FIAT,621,STRADA TREKKING 1.8MPI8V C.CORTA,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2019-02-11,2013-08-26,1188,LA PLATA Nº 07,Buenos Aires,Nacional,2013.0,17.0,SEDAN 5 PUERTAS,17,FIAT,AY,PALIO (326) ATTRACTIVE 5P 1.4 8V,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2019-02-11,2012-01-25,1188,LA PLATA Nº 07,Buenos Aires,Nacional,2012.0,20.0,PICK-UP,68,TOYOTA,24,HILUX 4X2 CABINA DOBLE SRV 3.0 TDI,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2019-02-15,2014-02-25,1188,LA PLATA Nº 07,Buenos Aires,Protocolo 21,2014.0,2.0,SEDAN 4 PUERTAS,136,VOLKSWAGEN,496,VOYAGE 1.6 GP,2.0,Público,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2019-02-27,2012-10-25,1188,LA PLATA Nº 07,Buenos Aires,Protocolo 21,2012.0,5.0,SEDAN 5 PTAS,027,CITROEN,246,C3 PICASSO 1.6I 16V SX,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2019-02-26,1997-08-08,1189,FLORENCIO VARELA Nº 2,Buenos Aires,Protocolo 21,1997.0,2.0,SEDAN 4 PTAS,024,CHEVROLET,093,CORSA GLS 1.6 M.P.F.I.,1.0,Privado,Física,FLORENCIO VARELA,BUENOS AIRES,Masculino,1975.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-28,2017-08-02,1196,LA PLATA Nº 08,Buenos Aires,Protocolo 21,2017.0,5.0,SEDAN 5 PUERTAS,104,PEUGEOT,778,208 ALLURE 1.6,1.0,Privado,Física,LA PLATA,BUENOS AIRES,Masculino,1980.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-21,2014-08-19,1199,LANUS Nº 6,Buenos Aires,Protocolo 21,2014.0,5.0,SEDAN 5 PUERTAS,104,PEUGEOT,723,208 ALLURE 1.6N TOUCHSCREEN,1.0,Privado,Física,LANÚS OESTE,BUENOS AIRES,Masculino,1969.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-27,1999-02-26,1210,ESTEBAN ECHEVERRIA Nº 3,Buenos Aires,Protocolo 21,1999.0,22.0,SEDAN 3 PTAS,024,CHEVROLET,103,CORSA GL 1.6 MPFI/1999.-,1.0,Privado,Física,LUIS GUILLON,BUENOS AIRES,Femenino,1989.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-11,2015-02-25,1214,ITUZAINGO Nº 1 (EX. MORON Nº 8),Buenos Aires,Protocolo 21,2015.0,2.0,SEDAN 4 PUERTAS,136,VOLKSWAGEN,426,VOYAGE 1.6,1.0,Privado,Física,ITUZAINGO,BUENOS AIRES,Masculino,1984.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-19,1994-04-19,1220,AVELLANEDA Nº 6,Buenos Aires,Nacional,1994.0,12.0,SEDAN 4 PUERTAS,37,RENAULT,80,RENAULT 9 GTL,1.0,Privado,Física,AVELLANEDA,BUENOS AIRES,Masculino,1966.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-04,2013-06-10,1226,LA MATANZA Nº 09,Buenos Aires,Importado,2013.0,5.0,SEDAN 5 PUERTAS,047,FORD,908,FIESTA KINETIC DESIGN TITANIUM,1.0,Privado,Física,GONZALEZ CATAN,BUENOS AIRES,Masculino,1990.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-12,2012-09-10,1234,ADROGUE Nº 4,Buenos Aires,Nacional,2012.0,22.0,FURGON,37,RENAULT,VD,KANGOO CONFORT 1.6 5A CD DA CA SVT,1.0,Privado,Física,BURZACO,BUENOS AIRES,Masculino,1980.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-12,2014-01-31,1243,BERAZATEGUI Nº 4,Buenos Aires,Nacional,2014.0,22.0,FURGON,37,RENAULT,ZL,KANGOO PH3 CONFORT 1.6 1P,1.0,Privado,Física,HUDSON,BUENOS AIRES,Femenino,1991.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-08,2012-10-29,1246,LA PLATA Nº 12,Buenos Aires,Nacional,2012.0,17.0,SEDAN 5 PTAS,34,PEUGEOT,MB,207 COMPACT ALLURE 1.6 N 5P,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2019-02-18,2012-05-02,1250,ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11),Buenos Aires,Protocolo 21,2012.0,4.0,RURAL 5 PUERTAS,047,FORD,596,ECOSPORT 1.6 L 4X2 XLS,1.0,Privado,Física,ITUZAINGO,BUENOS AIRES,Masculino,1964.0,Paraguay,100,6,PRY
COMUNICACIÓN DE RECUPERO,2019-02-08,2016-07-15,1251,LANUS Nº 8,Buenos Aires,Protocolo 21,2016.0,5.0,SEDAN 5 PUERTAS,024,CHEVROLET,616,ONIX 1.4 N LT,1.0,Privado,Física,LANÚS OESTE,BUENOS AIRES,Femenino,1962.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-11,2016-04-19,1251,LANUS Nº 8,Buenos Aires,Importado,2016.0,4.0,RURAL 5 PUERTAS,G89,CHERY,033,TIGGO 1.6 COMFORT,1.0,Privado,Física,LANÚS OESTE,BUENOS AIRES,Masculino,1957.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-05,2010-07-23,1255,LOMAS DE ZAMORA Nº 8,Buenos Aires,Nacional,2010.0,12.0,SEDAN 4 PUERTAS,19,FORD,VZ,FOCUSEXE TREND 1.6L NAFTA,1.0,Privado,Física,TEMPERLEY,BUENOS AIRES,No identificado,1974.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-22,2013-06-05,1265,PILAR Nº 3,Buenos Aires,Nacional,2013.0,20.0,PICK-UP,53,VOLKSWAGEN,TS,AMAROK 2.0L TDI 180 CV 4X4 892,1.0,Privado,Física,DEL VISO,BUENOS AIRES,Masculino,1993.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-14,1998-02-04,1266,MALVINAS ARGENTINAS Nº 3,Buenos Aires,Nacional,1997.0,17.0,SEDAN 3 PUERTAS,53,VOLKSWAGEN,11,GOL GLD,1.0,Privado,Física,TIERRAS ALTAS,BUENOS AIRES,Femenino,1976.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-01,1996-07-08,1270,TIGRE Nº 5,Buenos Aires,Nacional,1996.0,12.0,SEDAN 4 PTAS,17,FIAT,63,UNO SCR-5P,1.0,Privado,Física,EL TALAR,BUENOS AIRES,No identificado,1991.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-01,2000-09-01,1282,LOMAS DE ZAMORA Nº 9,Buenos Aires,Nacional,2000.0,18.0,SEDAN 3 PTAS,53,VOLKSWAGEN,38,GOL,1.0,Privado,Física,TEMPERLEY,BUENOS AIRES,Femenino,1979.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-04,2017-09-22,1290,LA MATANZA Nº 13,Buenos Aires,Protocolo 21,2017.0,5.0,SEDAN 5 PUERTAS,104,PEUGEOT,778,208 ALLURE 1.6,1.0,Privado,Física,SAN JUSTO,BUENOS AIRES,Masculino,1970.0,Argentina,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-02-11,2007-02-21,2006,CAPITAL FEDERAL Nº 006,Ciudad Autónoma de Bs.As.,Protocolo 21,2007.0,5.0,SEDAN 5 PTAS,136,VOLKSWAGEN,359,CROSSFOX 1.6,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1982.0,Argentina,100,2,ARG
COMUNICACIÓN DE RECUPERO,2019-02-12,2015-05-22,2010,CAPITAL FEDERAL Nº 010,Ciudad Autónoma de Bs.As.,Protocolo 21,2015.0,5.0,SEDAN 5 PUERTAS,047,FORD,A37,FIESTA 1.6L S PLUS,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1981.0,Bolivia,100,2,BOL
COMUNICACIÓN DE RECUPERO,2019-02-20,2016-06-13,2011,CAPITAL FEDERAL Nº 011,Ciudad Autónoma de Bs.As.,Nacional,2016.0,17.0,SEDAN 5 PUERTAS,53,VOLKSWAGEN,ZM,SURAN 1.6 5D 212,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2013.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-02-06,2007-05-11,2012,CAPITAL FEDERAL Nº 012,Ciudad Autónoma de Bs.As.,Protocolo 21,2007.0,5.0,SEDAN 5 PUERTAS,136,VOLKSWAGEN,274,GOL 1.6,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1912.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-02-19,2015-08-04,2016,CAPITAL FEDERAL Nº 016,Ciudad Autónoma de Bs.As.,Nacional,2015.0,17.0,SEDAN 5 PUERTAS,19,FORD,XF,FOCUS 5P 2.0L N AT SE PLUS,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1975.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-02-11,2007-09-03,2018,CAPITAL FEDERAL Nº 018,Ciudad Autónoma de Bs.As.,Nacional,2007.0,12.0,SEDAN 4 PTAS,07,CITROEN,48,C4 2.0I SX,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2010.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-02-26,2010-07-14,2021,CAPITAL FEDERAL Nº 021,Ciudad Autónoma de Bs.As.,Nacional,2010.0,17.0,SEDAN 5 PUERTAS,07,CITROEN,71,C4 5P 1.6I 16V X,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2003.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-02-28,2017-07-12,2024,CAPITAL FEDERAL Nº 024,Ciudad Autónoma de Bs.As.,Protocolo 21,2017.0,5.0,SEDAN 5 PUERTAS,136,VOLKSWAGEN,539,FOX 1.6 MSI 16V HIGHLINE,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1971.0,Argentina,100,2,ARG
COMUNICACIÓN DE RECUPERO,2019-02-15,2018-06-29,2026,CAPITAL FEDERAL Nº 026,Ciudad Autónoma de Bs.As.,Protocolo 21,2018.0,10.0,TODO TERRENO,112,RENAULT,A13,DUSTER PH2 PRIVILEGE 2.0 4X4,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2013.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-02-20,2011-06-02,2027,CAPITAL FEDERAL Nº 027,Ciudad Autónoma de Bs.As.,Protocolo 21,2011.0,5.0,SEDAN 5 PTAS,027,CITROEN,188,XSARA PICASSO 1.6I 16V EXCLUSIVE,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1994.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-02-21,2015-02-03,2027,CAPITAL FEDERAL Nº 027,Ciudad Autónoma de Bs.As.,Protocolo 21,2015.0,82.0,PICK-UP CABINA DOBLE,024,CHEVROLET,579,S10 2.8TD 4X2 LS,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1994.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-02-25,2016-09-09,2027,CAPITAL FEDERAL Nº 027,Ciudad Autónoma de Bs.As.,Protocolo 21,2016.0,2.0,SEDAN 4 PUERTAS,112,RENAULT,985,NUEVO LOGAN EXPRESSION 1.6,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1994.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-02-27,2006-03-14,2027,CAPITAL FEDERAL Nº 027,Ciudad Autónoma de Bs.As.,Protocolo 21,2006.0,22.0,SEDAN 3 PTAS,112,RENAULT,518,CLIO AUTHENTIQUE 1.2 16V,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1994.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-02-01,2006-12-05,2028,CAPITAL FEDERAL Nº 028,Ciudad Autónoma de Bs.As.,Nacional,2006.0,12.0,SEDAN 4 PUERTAS,37,RENAULT,ST,MEGANE TRI 1.6 L PACK PLUS,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1951.0,Argentina,100,2,ARG
COMUNICACIÓN DE RECUPERO,2019-02-25,2010-04-14,2028,CAPITAL FEDERAL Nº 028,Ciudad Autónoma de Bs.As.,Nacional,2010.0,12.0,SEDAN 4 PUERTAS,17,FIAT,AS,SIENA FIRE 4P 1.4MPI 8V HP BZ,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1974.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-02-12,2011-02-17,2032,CAPITAL FEDERAL Nº 032,Ciudad Autónoma de Bs.As.,Importado,2011.0,2.0,SEDAN 4 PTAS,136,VOLKSWAGEN,285,BORA 2.0,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1997.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-02-13,2012-01-30,2036,CAPITAL FEDERAL Nº 036,Ciudad Autónoma de Bs.As.,Protocolo 21,2012.0,22.0,SEDAN 3 PTAS,047,FORD,818,KA TOP PULSE1.6L,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1989.0,Argentina,100,2,ARG
COMUNICACIÓN DE RECUPERO,2019-02-08,2018-04-27,2038,CAPITAL FEDERAL Nº 038,Ciudad Autónoma de Bs.As.,Protocolo 21,2018.0,5.0,SEDAN 5 PUERTAS,112,RENAULT,A85,KWID INTENS 1.0,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1957.0,Argentina,100,2,ARG
COMUNICACIÓN DE RECUPERO,2019-02-07,1999-01-12,2042,CAPITAL FEDERAL Nº 042,Ciudad Autónoma de Bs.As.,Importado,1999.0,10.0,TODO TERRENO,093,MITSUBISHI,294,NATIVA LS 4WD V6,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1999.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-02-19,2011-04-26,2042,CAPITAL FEDERAL Nº 042,Ciudad Autónoma de Bs.As.,Importado,2011.0,5.0,SEDAN 5 PTAS,047,FORD,908,FIESTA KINETIC DESIGN TITANIUM,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1999.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-02-07,2016-05-02,2044,CAPITAL FEDERAL Nº 044,Ciudad Autónoma de Bs.As.,Protocolo 21,2016.0,2.0,SEDAN 4 PUERTAS,024,CHEVROLET,615,PRISMA 1.4 N LTZ,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1912.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-02-07,1992-12-10,2044,CAPITAL FEDERAL Nº 044,Ciudad Autónoma de Bs.As.,Nacional,1992.0,12.0,SEDAN 4 PTAS,37,RENAULT,80,RENAULT 9 GTL,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1977.0,Argentina,100,2,ARG
COMUNICACIÓN DE RECUPERO,2019-02-12,2013-07-16,2044,CAPITAL FEDERAL Nº 044,Ciudad Autónoma de Bs.As.,Protocolo 21,2013.0,5.0,SEDAN 5 PUERTAS,112,RENAULT,935,SANDERO STEPWAY AUTENTIQUE,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No identificado,1950.0,Argentina,100,2,ARG
COMUNICACIÓN DE RECUPERO,2019-02-13,2011-05-27,2044,CAPITAL FEDERAL Nº 044,Ciudad Autónoma de Bs.As.,Nacional,2011.0,17.0,SEDAN 5 PTAS,07,CITROEN,71,C4 5P 1.6I 16V X,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2017.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-02-28,2011-10-05,2044,CAPITAL FEDERAL Nº 044,Ciudad Autónoma de Bs.As.,Importado,2011.0,5.0,SEDAN 5 PTAS,011,AUDI,182,A3 SPORTBACK 1.4 T FSI,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2007.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-02-28,2010-11-01,2044,CAPITAL FEDERAL Nº 044,Ciudad Autónoma de Bs.As.,Importado,2010.0,4.0,RURAL 5 PTAS,027,CITROEN,217,C4 PICASSO 2.0I 16V BVA,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1912.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-02-28,2010-06-01,2044,CAPITAL FEDERAL Nº 044,Ciudad Autónoma de Bs.As.,Protocolo 21,2010.0,5.0,SEDAN 5 PUERTAS,044,FIAT,665,PUNTO ELX 1.4,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1912.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-02-28,2017-01-02,2055,CAPITAL FEDERAL Nº 055,Ciudad Autónoma de Bs.As.,Protocolo 21,2017.0,4.0,RURAL 5 PUERTAS,151,JEEP,092,RENEGADE 1.8L SPORT,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1950.0,Argentina,100,2,ARG
COMUNICACIÓN DE RECUPERO,2019-02-18,2017-10-26,2056,CAPITAL FEDERAL Nº 056,Ciudad Autónoma de Bs.As.,Protocolo 21,2017.0,5.0,SEDAN 5 PUERTAS,047,FORD,A36,FIESTA 1.6L SE,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2011.0,No aplica,100,2,
